company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Orsted A/S,4296730041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.38167938931297,31/12/2019,267,P1Y,Clarity AI,,E,Denmark
Petronas Chemicals Group Bhd,5001150689,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.776119402985074,31/12/2018,267,P1Y,Clarity AI,,E,Malaysia
Petronas Chemicals Group Bhd,5001150689,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,36.274509803921575,31/12/2016,267,P1Y,Clarity AI,,E,Malaysia
Orsted A/S,4296730041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,63.42592592592593,31/12/2020,267,P1Y,Clarity AI,,E,Denmark
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,38.3419689119171,31/12/2021,267,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Petronas Chemicals Group Bhd,5001150689,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,53.43511450381679,31/12/2019,267,P1Y,Clarity AI,,E,Malaysia
Orsted A/S,4296730041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,52.98507462686567,31/12/2018,267,P1Y,Clarity AI,,E,Denmark
Lanxess AG,4295870205,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,68.9814814814815,31/12/2020,267,P1Y,Clarity AI,,E,Germany
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,24.427480916030532,31/12/2019,267,P1Y,Clarity AI,,E,United States
Petronas Chemicals Group Bhd,5001150689,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.95854922279793,31/12/2021,267,P1Y,Clarity AI,31/12/2021 0:00,E,Malaysia
Woodside Energy Group Ltd,4295857433,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,28.24427480916031,31/12/2019,267,P1Y,Clarity AI,,E,Australia
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,40.0,31/12/2022,267,P1Y,Clarity AI,31/12/2022 0:00,E,United States
Woodside Energy Group Ltd,4295857433,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,30.12820512820513,31/12/2017,267,P1Y,Clarity AI,,E,Australia
Woodside Energy Group Ltd,4295857433,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.907407407407405,31/12/2020,267,P1Y,Clarity AI,,E,Australia
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,25.373134328358205,31/12/2018,267,P1Y,Clarity AI,,E,United States
Petronas Chemicals Group Bhd,5001150689,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.87179487179487,31/12/2017,267,P1Y,Clarity AI,,E,Malaysia
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,39.35185185185185,31/12/2020,267,P1Y,Clarity AI,,E,United States
Orsted A/S,4296730041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,51.92307692307692,31/12/2017,267,P1Y,Clarity AI,,E,Denmark
Woodside Energy Group Ltd,4295857433,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.04145077720207,31/12/2021,267,P1Y,Clarity AI,31/12/2021 0:00,E,Australia
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,24.35897435897436,31/12/2017,267,P1Y,Clarity AI,,E,United States
Petronas Chemicals Group Bhd,5001150689,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,59.25925925925925,31/12/2020,267,P1Y,Clarity AI,,E,Malaysia
Woodside Energy Group Ltd,4295857433,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,22.549019607843135,31/12/2016,267,P1Y,Clarity AI,,E,Australia
International Flavors & Fragrances Inc,4295904309,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,8.955223880597018,31/12/2018,267,P1Y,Clarity AI,,E,United States
Lanxess AG,4295870205,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,57.46268656716418,31/12/2018,267,P1Y,Clarity AI,,E,Germany
Orsted A/S,4296730041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,61.6580310880829,31/12/2021,267,P1Y,Clarity AI,31/12/2021 0:00,E,Denmark
CF Industries Holdings Inc,4295903461,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.6078431372549,31/12/2016,267,P1Y,Clarity AI,,E,United States
Lanxess AG,4295870205,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,51.96078431372548,31/12/2016,267,P1Y,Clarity AI,,E,Germany
Lanxess AG,4295870205,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,54.19847328244275,31/12/2019,267,P1Y,Clarity AI,,E,Germany
International Flavors & Fragrances Inc,4295904309,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.213740458015266,31/12/2019,267,P1Y,Clarity AI,,E,United States
China Resources Beer Holdings Co Ltd,4295871002,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,42.94871794871795,31/12/2017,266,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Polymetal International PLC,5036206981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,58.95522388059702,31/12/2018,266,P1Y,Clarity AI,,E,
Wharf Holdings Ltd,4295871557,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.435233160621761,31/12/2021,266,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
Pirelli & C SpA,4295875704,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.153846153846157,31/12/2017,266,P1Y,Clarity AI,31/12/2017 0:00,E,Italy
Wharf Holdings Ltd,4295871557,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,15.277777777777779,31/12/2020,266,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Pirelli & C SpA,4295875704,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.333333333333336,31/12/2020,266,P1Y,Clarity AI,,E,Italy
Polymetal International PLC,5036206981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.72519083969465,31/12/2019,266,P1Y,Clarity AI,,E,
Geberit AG,4295890739,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.092592592592595,31/12/2020,266,P1Y,Clarity AI,,E,Switzerland
Geberit AG,4295890739,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,46.26865671641791,31/12/2018,266,P1Y,Clarity AI,,E,Switzerland
Geberit AG,4295890739,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,54.4041450777202,31/12/2021,266,P1Y,Clarity AI,31/12/2021 0:00,E,Switzerland
Fincantieri SpA,4295875577,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11.917098445595853,31/12/2021,266,P1Y,Clarity AI,31/12/2021 0:00,E,Italy
China Resources Beer Holdings Co Ltd,4295871002,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,31.29770992366412,31/12/2019,266,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
China Resources Beer Holdings Co Ltd,4295871002,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,39.21568627450981,31/12/2016,266,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Sociedad Quimica y Minera de Chile SA,4295863394,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,70.76923076923076,31/12/2022,266,P1Y,Clarity AI,31/12/2022 0:00,E,Chile
Fincantieri SpA,4295875577,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,8.208955223880599,31/12/2018,266,P1Y,Clarity AI,,E,Italy
Polymetal International PLC,5036206981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.769230769230774,31/12/2017,266,P1Y,Clarity AI,,E,
Polymetal International PLC,5036206981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.12962962962963,31/12/2020,266,P1Y,Clarity AI,,E,
China Resources Beer Holdings Co Ltd,4295871002,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,35.23316062176166,31/12/2021,266,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
Fincantieri SpA,4295875577,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4.580152671755721,31/12/2019,266,P1Y,Clarity AI,,E,Italy
China Resources Beer Holdings Co Ltd,4295871002,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.32835820895522,31/12/2018,266,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Geberit AG,4295890739,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,41.98473282442748,31/12/2019,266,P1Y,Clarity AI,,E,Switzerland
Fincantieri SpA,4295875577,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,14.814814814814813,31/12/2020,266,P1Y,Clarity AI,,E,Italy
Geberit AG,4295890739,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,47.43589743589743,31/12/2017,266,P1Y,Clarity AI,31/12/2017 0:00,E,Switzerland
Pirelli & C SpA,4295875704,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.67875647668394,31/12/2021,266,P1Y,Clarity AI,31/12/2021 0:00,E,Italy
China Resources Beer Holdings Co Ltd,4295871002,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,36.57407407407407,31/12/2020,266,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Polymetal International PLC,5036206981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,47.05882352941176,31/12/2016,266,P1Y,Clarity AI,,E,
Geberit AG,4295890739,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,56.92307692307692,31/12/2022,266,P1Y,Clarity AI,31/12/2022 0:00,E,Switzerland
General Motors Co,4298546138,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,41.450777202072544,31/12/2021,265,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Umicore SA,4295859347,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,53.205128205128204,31/12/2017,265,P1Y,Clarity AI,31/12/2017 0:00,E,Belgium
Celestica Inc,4295861779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,20.370370370370374,31/12/2020,265,P1Y,Clarity AI,,E,Canada
Umicore SA,4295859347,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,51.145038167938935,31/12/2019,265,P1Y,Clarity AI,,E,Belgium
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.35114503816794,31/12/2019,265,P1Y,Clarity AI,,E,Sweden
Umicore SA,4295859347,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,59.067357512953365,31/12/2021,265,P1Y,Clarity AI,31/12/2021 0:00,E,Belgium
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.31372549019608,31/12/2016,265,P1Y,Clarity AI,,E,Sweden
Umicore SA,4295859347,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,49.01960784313726,31/12/2016,265,P1Y,Clarity AI,31/12/2016 0:00,E,Belgium
General Motors Co,4298546138,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.6078431372549,31/12/2016,265,P1Y,Clarity AI,,E,United States
General Motors Co,4298546138,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,23.880597014925375,31/12/2018,265,P1Y,Clarity AI,,E,United States
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,41.04477611940298,31/12/2018,265,P1Y,Clarity AI,,E,Sweden
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,47.15025906735752,31/12/2021,265,P1Y,Clarity AI,31/12/2021 0:00,E,Sweden
Atkore Inc,5035168041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.95336787564767,31/12/2021,265,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,45.833333333333336,31/12/2020,265,P1Y,Clarity AI,,E,Sweden
Celestica Inc,4295861779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.735751295336789,31/12/2021,265,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
Umicore SA,4295859347,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,61.57407407407407,31/12/2020,265,P1Y,Clarity AI,,E,Belgium
General Motors Co,4298546138,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,23.717948717948723,31/12/2017,265,P1Y,Clarity AI,,E,United States
Umicore SA,4295859347,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,53.73134328358209,31/12/2018,265,P1Y,Clarity AI,31/12/2018 0:00,E,Belgium
General Motors Co,4298546138,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,37.5,31/12/2020,265,P1Y,Clarity AI,,E,United States
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,41.02564102564102,31/12/2017,265,P1Y,Clarity AI,,E,Sweden
Trelleborg AB,4295890333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,46.15384615384615,31/12/2022,265,P1Y,Clarity AI,31/12/2022 0:00,E,Sweden
Atkore Inc,5035168041,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,17.129629629629626,31/12/2020,265,P1Y,Clarity AI,,E,United States
AUO Corp,4295890965,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.44444444444444,31/12/2020,264,P1Y,Clarity AI,,E,"Taiwan, China"
Kinross Gold Corp,4295862452,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,71.2962962962963,31/12/2020,264,P1Y,Clarity AI,,E,Canada
Kinross Gold Corp,4295862452,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,65.28497409326425,31/12/2021,264,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
AUO Corp,4295890965,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,29.850746268656714,31/12/2018,264,P1Y,Clarity AI,,E,"Taiwan, China"
AUO Corp,4295890965,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,28.205128205128204,31/12/2017,264,P1Y,Clarity AI,,E,"Taiwan, China"
AUO Corp,4295890965,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.568627450980394,31/12/2016,264,P1Y,Clarity AI,,E,"Taiwan, China"
AUO Corp,4295890965,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,43.523316062176164,31/12/2021,264,P1Y,Clarity AI,31/12/2021 0:00,E,"Taiwan, China"
Turkiye Sise ve Cam Fabrikalari AS,4295893559,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,79.79274611398964,31/12/2021,264,P1Y,Clarity AI,31/12/2021 0:00,E,Turkey
Anglo American PLC,4295896494,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,87.82051282051282,31/12/2017,263,P1Y,Clarity AI,31/12/2017 0:00,E,United Kingdom
Anglo American PLC,4295896494,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,88.05970149253731,31/12/2018,263,P1Y,Clarity AI,31/12/2018 0:00,E,United Kingdom
Anglo American PLC,4295896494,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,85.49222797927462,31/12/2021,263,P1Y,Clarity AI,31/12/2021 0:00,E,United Kingdom
NTPC Ltd,4295874173,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.07407407407408,31/12/2020,263,P1Y,Clarity AI,,E,India
Geely Automobile Holdings Ltd,4295871263,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,22.435897435897434,31/12/2017,263,P1Y,Clarity AI,,E,Cayman Islands
China High Speed Transmission Equipment Group Co Ltd,4295864969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.846153846153841,31/12/2022,263,P1Y,Clarity AI,31/12/2022 0:00,E,Cayman Islands
China High Speed Transmission Equipment Group Co Ltd,4295864969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.9230769230769273,31/12/2017,263,P1Y,Clarity AI,,E,Cayman Islands
Vale SA,4295859761,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,98.07692307692307,31/12/2017,263,P1Y,Clarity AI,,E,Brazil
Geely Automobile Holdings Ltd,4295871263,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.37404580152672,31/12/2019,263,P1Y,Clarity AI,,E,Cayman Islands
Geely Automobile Holdings Ltd,4295871263,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,35.18518518518518,31/12/2020,263,P1Y,Clarity AI,,E,Cayman Islands
Vale SA,4295859761,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.94656488549617,31/12/2019,263,P1Y,Clarity AI,,E,Brazil
Anglo American PLC,4295896494,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,89.31297709923665,31/12/2019,263,P1Y,Clarity AI,31/12/2019 0:00,E,United Kingdom
China High Speed Transmission Equipment Group Co Ltd,4295864969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4.477611940298509,31/12/2018,263,P1Y,Clarity AI,31/12/2018 0:00,E,Cayman Islands
NTPC Ltd,4295874173,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,98.50746268656717,31/12/2018,263,P1Y,Clarity AI,,E,India
NTPC Ltd,4295874173,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,98.71794871794873,31/12/2017,263,P1Y,Clarity AI,31/12/2017 0:00,E,India
Vale SA,4295859761,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,97.01492537313433,31/12/2018,263,P1Y,Clarity AI,,E,Brazil
Anglo American PLC,4295896494,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,91.2037037037037,31/12/2020,263,P1Y,Clarity AI,,E,United Kingdom
Vale SA,4295859761,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,95.33678756476685,31/12/2021,263,P1Y,Clarity AI,31/12/2021 0:00,E,Brazil
NTPC Ltd,4295874173,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,98.47328244274809,31/12/2019,263,P1Y,Clarity AI,,E,India
Geely Automobile Holdings Ltd,4295871263,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,24.626865671641795,31/12/2018,263,P1Y,Clarity AI,,E,Cayman Islands
Geely Automobile Holdings Ltd,4295871263,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,36.787564766839374,31/12/2021,263,P1Y,Clarity AI,31/12/2021 0:00,E,Cayman Islands
Anglo American PLC,4295896494,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,90.19607843137256,31/12/2016,263,P1Y,Clarity AI,,E,United Kingdom
China High Speed Transmission Equipment Group Co Ltd,4295864969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.32642487046632,31/12/2021,263,P1Y,Clarity AI,31/12/2021 0:00,E,Cayman Islands
